Date,Open,High,Low,Close
6/17/2021,167.9,173.31,163.08,164.17
6/16/2021,173.22,177.14,164.68,168.25
6/15/2021,173.87,180.95,172.37,173.22
6/14/2021,173.28,177.82,172.96,173.7
6/13/2021,162.55,171.24,157.4,171.24
6/12/2021,163.75,163.75,154.8,162.55
6/11/2021,167.17,172.5,165.25,163.75
6/10/2021,169.75,174.45,162.38,166.85
6/9/2021,161.7,172.96,152.67,169.79
6/8/2021,168.42,169.21,145.46,161.6
6/7/2021,175,182.21,166.84,168.71
6/6/2021,173.66,179.98,168.37,175
6/5/2021,179.34,185.42,170.67,173.89
6/4/2021,190.5,193.74,169.66,179.34
6/3/2021,186.14,197.7,182.41,190.45
6/2/2021,180.73,191.18,178.66,186.14
6/1/2021,182.2,193,176.01,180.83
5/31/2021,173.4,187.01,164.09,182.2
5/30/2021,161.62,181.04,156.01,174.14
5/29/2021,175.92,188.43,157.9,161.41
5/28/2021,192.5,198.47,165.97,176.08
5/27/2021,194.95,208.43,180.78,192.42
5/26/2021,173.74,204.14,172.59,194.46
5/25/2021,178.41,194.6,167.64,173.55
5/24/2021,137.93,182.99,137.34,178.02
5/23/2021,174.5,176.14,118.93,138.04
5/22/2021,168.8,184.47,157,174.46
5/21/2021,208.03,219.25,167.8,168.5
5/20/2021,199.68,225.01,167.49,207.98
5/19/2021,294.97,300.42,140.22,198.49
5/18/2021,289.52,318.17,274.26,294.51
5/17/2021,284.54,296.94,262.38,291.25
5/16/2021,309.22,323.68,282.1,283.39
5/15/2021,318.79,331.78,296.86,309.58
5/14/2021,305.49,339.28,300.26,318.89
5/13/2021,356.98,359.99,292.44,305.38
5/12/2021,373.35,394.06,338.62,357.44
5/11/2021,359.8,375.51,345.76,373.64
5/10/2021,361.8,413.22,341.31,360.8
5/9/2021,346.04,369.34,335.13,361.52
5/8/2021,348.97,356.67,334.02,345.93
5/7/2021,329.4,372.7,329.4,348.97
5/6/2021,347.75,364.71,323.32,329.26
5/5/2021,316.07,359.97,301.42,347.75
5/4/2021,289.85,325.54,274.29,314.84
5/3/2021,271.07,299.7,267.26,290.18
5/2/2021,273.13,278.34,265.23,271.07
5/1/2021,266.68,274.99,265.08,273
4/30/2021,250.85,271.09,250.11,266.52
4/29/2021,253.28,262.86,248.96,250.85
4/28/2021,260.23,266.74,248.43,253.28
4/27/2021,240.33,263.04,237.56,261.16
4/26/2021,217.79,248.34,211.88,240.62
4/25/2021,231.78,235.76,217.89,218.83
4/24/2021,236.03,241.59,221.11,231.16
4/23/2021,255.5,259.2,211.85,235.65
4/22/2021,266.11,289.44,251.95,257.7
4/21/2021,266.76,276.71,251.3,265.08
4/20/2021,271.71,272.72,234.73,266.72
4/19/2021,273.65,282.29,251.38,270.46
4/18/2021,313.71,321.71,233.86,273.51
4/17/2021,310.2,335.25,297.5,314.3
4/16/2021,286.98,316.7,267.8,309.41
4/15/2021,266.98,288.57,266.34,287.62
4/14/2021,266.42,282.8,257.11,266.98
4/13/2021,244.69,273.14,243.52,266.42
4/12/2021,250.29,258.51,240.37,244.36
4/11/2021,237.79,263.1,237.77,250.86
4/10/2021,223.42,249.41,218.7,238.59
4/9/2021,223.73,228.98,221.62,223.4
4/8/2021,220.3,227.38,217.17,223.72
4/7/2021,242.94,243.26,211.96,219.99
4/6/2021,217.54,244.28,215.34,242.99
4/5/2021,201.23,220.72,198.05,217.54
4/4/2021,202.46,204.72,192.59,201.23
4/3/2021,206.64,217.64,200.19,202.9
4/2/2021,201.2,211.52,199.8,207.16
4/1/2021,195.81,204.96,194.31,201.28
3/31/2021,194.5,198.9,187.65,195.72
3/30/2021,194.04,199.97,190.26,194.45
3/29/2021,180.89,197.42,180.89,193.9
3/28/2021,183.34,187.19,180.08,180.89
3/27/2021,182.98,184.51,177.76,183.34
3/26/2021,174.39,183.04,171.5,182.91
3/25/2021,187.43,188.09,167.79,174.38
3/24/2021,183.88,196.89,180.63,188.18
3/23/2021,185.11,189.5,182.95,183.54
3/22/2021,198.23,198.75,186.48,186.6
3/21/2021,201.28,203.38,192.37,198.03
3/20/2021,201.05,206.15,199,201.28
3/19/2021,199.39,204.9,195.98,201.1
3/18/2021,202.9,208.01,199.4,199.6
3/17/2021,199.75,206.54,194.54,202.91
3/16/2021,202.84,205.01,191.28,199.97
3/15/2021,218.85,222.26,197.79,202.84
3/14/2021,226,228.45,215.1,218.87
3/13/2021,223.39,229.92,212.94,225.83
3/12/2021,200.79,223.39,198.77,223.15
3/11/2021,203.71,205.09,191.24,200.8
3/10/2021,199.31,208.14,191.91,203.23
3/9/2021,189.15,203.34,188.48,199.17
3/8/2021,187.06,195,180.12,188.82
3/7/2021,180.69,189.6,180.65,187.06
3/6/2021,180.32,184.58,174.71,180.42
3/5/2021,179.11,182,168.83,180.34
3/4/2021,189.47,194.34,177.01,179.1
3/3/2021,172.67,196.26,172.53,189.3
3/2/2021,172.35,185,170.81,172.9
3/1/2021,165.83,176.39,163.3,172.35
2/28/2021,173.97,173.97,153.16,165.83
2/27/2021,167.55,180.31,166,173.97
2/26/2021,185.67,190.33,162.93,167.29
2/25/2021,176.8,204.9,172.14,186.19
2/24/2021,173.66,189.54,169.35,177.23
2/23/2021,209.32,209.81,159.48,173.76
2/22/2021,226.79,228.25,155,209.77
2/21/2021,232.31,233.53,217.74,226.79
2/20/2021,238.1,247.05,229.29,232.36
2/19/2021,229.54,241.74,220.55,238
2/18/2021,236.2,238.86,221.38,229.41
2/17/2021,206.23,237,203.56,236.74
2/16/2021,211.71,221.94,200.45,206.47
2/15/2021,218.37,220.24,188.59,211.84
2/14/2021,221.87,230.72,209.01,218.66
2/13/2021,195.13,227.32,192.37,221.97
2/12/2021,182.86,198.09,177.38,195.09
2/11/2021,180.12,193.03,176.29,182.89
2/10/2021,176.77,194.92,171.6,180.12
2/9/2021,164.45,178.29,163.32,177.26
2/8/2021,150.71,168.04,148.13,164.57
2/7/2021,158.08,159.24,145.6,150.7
2/6/2021,152.99,164.11,150.29,158.28
2/5/2021,148.6,156.8,143.81,153.02
2/4/2021,155.08,158.66,142.44,148.6
2/3/2021,142.21,156.17,142.14,155
2/2/2021,131.96,145.92,131.86,142.17
2/1/2021,127.73,136.42,126.03,131.78
1/31/2021,134.21,135,125.85,127.72
1/30/2021,136.28,138.76,128.48,134.21
1/29/2021,133.15,145.49,131.75,136.28
1/28/2021,123.97,133.16,121.04,133.16
1/27/2021,133.49,136.44,118.23,123.96
