Date,Open,High,Low,Close
8/27/2021,4.237,4.417,4.221,4.388
8/26/2021,3.949,4.251,3.931,4.211
8/25/2021,3.914,4.021,3.877,3.925
8/24/2021,3.947,3.989,3.902,3.916
8/23/2021,3.862,3.953,3.838,3.945
8/20/2021,3.863,3.951,3.833,3.851
8/19/2021,3.826,3.881,3.734,3.83
8/18/2021,3.826,3.875,3.789,3.852
8/17/2021,3.938,3.954,3.803,3.837
8/16/2021,3.846,3.988,3.817,3.946
8/13/2021,3.915,3.953,3.846,3.861
8/12/2021,4.057,4.067,3.9,3.933
8/11/2021,4.11,4.129,3.979,4.059
8/10/2021,4.039,4.126,4.016,4.089
8/9/2021,4.168,4.185,4.002,4.06
8/6/2021,4.159,4.191,4.098,4.14
8/5/2021,4.152,4.205,4.116,4.14
8/4/2021,4.066,4.205,4.056,4.158
8/3/2021,3.959,4.077,3.915,4.027
8/2/2021,3.973,4.042,3.928,3.935
7/30/2021,4.051,4.055,3.855,3.914
7/29/2021,3.941,4.097,3.927,4.059
7/28/2021,3.925,4.025,3.837,3.967
7/27/2021,4.075,4.094,3.907,3.942
7/26/2021,4,4.165,3.99,4.082
7/23/2021,3.996,4.071,3.976,4.06
7/22/2021,3.922,4.006,3.876,4.003
7/21/2021,3.927,3.965,3.891,3.959
7/20/2021,3.772,3.934,3.74,3.876
7/19/2021,3.703,3.788,3.686,3.779
7/16/2021,3.617,3.688,3.584,3.674
7/15/2021,3.67,3.686,3.605,3.614
7/14/2021,3.694,3.755,3.624,3.66
7/13/2021,3.744,3.769,3.673,3.696
7/12/2021,3.673,3.763,3.623,3.749
7/9/2021,3.686,3.742,3.657,3.674
7/8/2021,3.579,3.72,3.54,3.688
7/7/2021,3.673,3.707,3.52,3.596
7/6/2021,3.775,3.822,3.608,3.637
7/2/2021,3.663,3.741,3.598,3.7
7/1/2021,3.746,3.764,3.591,3.661
6/30/2021,3.651,3.814,3.604,3.65
6/29/2021,3.583,3.811,3.571,3.63
6/28/2021,3.525,3.653,3.505,3.593
6/25/2021,3.439,3.538,3.43,3.52
6/24/2021,3.337,3.46,3.318,3.437
6/23/2021,3.257,3.383,3.25,3.333
6/22/2021,3.198,3.281,3.188,3.258
6/21/2021,3.206,3.214,3.137,3.191
6/18/2021,3.218,3.258,3.166,3.215
6/17/2021,3.244,3.264,3.187,3.253
6/16/2021,3.222,3.274,3.187,3.251
6/15/2021,3.351,3.369,3.213,3.24
6/14/2021,3.315,3.364,3.273,3.352
6/11/2021,3.153,3.33,3.149,3.296
6/10/2021,3.154,3.2,3.131,3.149
6/9/2021,3.128,3.168,3.106,3.129
6/8/2021,3.092,3.198,3.092,3.128
6/7/2021,3.109,3.115,3.033,3.07
6/4/2021,3.063,3.121,3.01,3.097
6/3/2021,3.073,3.09,3.032,3.041
6/2/2021,3.093,3.126,3.05,3.075
6/1/2021,3.044,3.15,3.042,3.104
5/28/2021,2.963,3.042,2.955,2.986
5/27/2021,3.021,3.024,2.914,2.958
5/26/2021,2.995,3.046,2.975,3.027
5/25/2021,2.956,3.003,2.951,2.974
5/24/2021,2.92,2.967,2.903,2.96
5/21/2021,2.948,2.983,2.894,2.906
5/20/2021,2.962,2.985,2.907,2.925
5/19/2021,3.009,3.015,2.94,2.964
5/18/2021,3.121,3.135,3.003,3.012
5/17/2021,3.019,3.15,3.019,3.109
5/14/2021,2.977,3.016,2.945,2.961
5/13/2021,2.983,2.998,2.937,2.973
5/12/2021,2.953,2.988,2.926,2.969
5/11/2021,2.927,2.97,2.881,2.955
5/10/2021,2.97,2.971,2.898,2.932
5/7/2021,2.93,2.989,2.905,2.958
5/6/2021,2.948,2.971,2.908,2.928
5/5/2021,2.975,2.991,2.913,2.938
