Date,Open,High,Low,Close
9/28/2021,75.43,76.67,74.24,75.29
9/27/2021,74.19,75.75,74.16,75.45
9/24/2021,73.24,74.27,72.81,73.98
9/23/2021,71.97,73.5,71.61,73.3
9/22/2021,70.85,72.3,70.64,72.23
9/21/2021,70.43,71.48,69.39,70.49
9/20/2021,71.81,71.93,69.71,70.14
9/17/2021,72.62,72.72,71.21,71.97
9/16/2021,72.65,72.99,71.53,72.61
9/15/2021,70.76,73.14,70.65,72.61
9/14/2021,70.64,71.22,69.98,70.46
9/13/2021,69.74,70.97,69.51,70.45
9/10/2021,67.97,69.96,67.68,69.72
9/9/2021,69.36,69.89,67.56,68.14
9/8/2021,68.37,69.75,68.31,69.3
9/7/2021,68.88,69.42,67.64,68.35
9/3/2021,69.76,70.53,69.05,69.29
9/2/2021,68.29,70.61,67.84,69.99
9/1/2021,68.55,69.24,67.12,68.59
8/31/2021,69.18,69.34,68.16,68.5
8/30/2021,69.3,69.64,67.67,69.21
8/27/2021,67.75,69.05,67.52,68.74
8/26/2021,68,68.31,67.02,67.42
8/25/2021,67.63,68.54,66.92,68.36
8/24/2021,65.54,67.8,65.41,67.54
8/23/2021,61.96,66,61.74,65.64
8/20/2021,63.65,64.04,61.82,62.14
8/19/2021,64.45,64.57,62.41,63.5
8/18/2021,66.34,67.23,64.17,65.21
8/17/2021,67.43,67.72,66.33,66.59
8/16/2021,67.71,68.27,65.73,67.29
8/13/2021,68.91,69.22,67.77,68.44
8/12/2021,69.36,69.62,68.46,69.09
8/11/2021,68.51,69.45,66.67,69.25
8/10/2021,66.85,68.9,66.56,68.29
8/9/2021,67.88,67.9,65.15,66.48
8/6/2021,69.14,70.18,67.8,68.28
8/5/2021,68.06,69.35,67.61,69.09
8/4/2021,70.32,70.81,67.85,68.15
8/3/2021,71.52,71.96,69.19,70.56
8/2/2021,73.91,73.95,70.55,71.26
7/30/2021,73.41,74.23,72.93,73.95
7/29/2021,72.4,73.68,72.26,73.62
7/28/2021,71.9,72.6,71.7,72.39
7/27/2021,72.22,72.33,71.08,71.65
7/26/2021,72.18,72.43,70.56,71.91
7/23/2021,71.71,72.21,71.39,72.07
7/22/2021,70.22,72.03,69.86,71.91
7/21/2021,66.45,70.51,66.44,70.3
7/20/2021,66.61,67.61,65.01,67.2
7/19/2021,71.09,71.4,65.56,66.35
7/16/2021,71.48,72.3,70.41,71.81
7/15/2021,72.96,72.96,71.4,71.65
7/14/2021,75.17,75.44,72.21,73.13
7/13/2021,74.18,75.52,73.68,75.25
7/12/2021,74.74,74.93,73.16,74.1
7/9/2021,73.26,74.76,72.72,74.56
7/8/2021,72.17,73.26,70.76,72.94
7/7/2021,73.85,74.86,71.07,72.2
7/6/2021,76.35,76.98,72.94,73.37
7/2/2021,75.02,75.62,74.41,75.16
7/1/2021,73.5,76.22,73.39,75.23
6/30/2021,73.47,74.14,72.82,73.47
6/29/2021,72.78,73.81,71.97,72.98
6/28/2021,73.99,74.45,72.62,72.91
6/25/2021,73.32,74.18,72.85,74.05
6/24/2021,73.28,73.61,72.32,73.3
6/23/2021,72.91,74.25,72.82,73.08
6/22/2021,73.04,73.47,72.47,72.85
6/21/2021,71.15,73.28,70.78,73.12
6/18/2021,71.1,72.17,70.16,71.64
6/17/2021,71.65,72.3,69.77,71.04
6/16/2021,72.45,72.99,71.61,72.15
6/15/2021,71.16,72.49,70.81,72.12
6/14/2021,70.65,71.78,70.65,70.88
6/11/2021,70.1,71.24,69.68,70.91
6/10/2021,69.76,70.65,68.68,70.29
6/9/2021,70.01,70.62,69.46,69.96
6/8/2021,69.29,70.27,68.47,70.05
6/7/2021,69.52,70,68.93,69.23
6/4/2021,68.91,69.76,68.33,69.62
6/3/2021,68.76,69.4,68.19,68.81
6/2/2021,67.99,69,67.78,68.83
6/1/2021,67.06,68.87,66.89,67.72
5/28/2021,66.95,67.52,66.17,66.32
5/27/2021,66.16,66.92,65.47,66.85
5/26/2021,66.04,66.43,65.25,66.21
5/25/2021,66.02,66.51,65.41,66.07
5/24/2021,63.87,66.14,63.63,66.05
5/21/2021,61.89,64.07,61.56,63.58
5/20/2021,63.35,63.95,61.67,61.94
5/19/2021,65.3,65.35,61.95,63.35
5/18/2021,66.33,67.01,64.11,65.49
5/17/2021,65.5,66.43,64.83,66.27
5/14/2021,63.83,65.62,63.33,65.37
5/13/2021,65.75,65.81,63.09,63.82
5/12/2021,65.46,66.63,64.97,66.08
5/11/2021,64.9,65.5,63.68,65.28
5/10/2021,65.57,65.75,63.95,64.92
5/7/2021,64.9,65.24,63.9,64.9
5/6/2021,65.27,65.98,64.5,64.71
5/5/2021,66.45,66.76,64.92,65.63
5/4/2021,64.53,66.19,64.29,65.69
5/3/2021,63.64,64.68,62.91,64.49
4/30/2021,64.88,64.95,63.08,63.58
4/29/2021,63.7,65.47,63.65,65.01
4/28/2021,63.04,64.53,62.67,63.86
4/27/2021,61.97,63.3,61.91,62.94
4/26/2021,62.06,62.31,60.66,61.91
4/23/2021,61.65,62.43,61.25,62.14
4/22/2021,61.11,61.87,60.61,61.43
4/21/2021,62.39,62.56,60.86,61.35
4/20/2021,63.53,64.38,61.49,62.67
4/19/2021,63.01,63.69,62.67,63.43
4/16/2021,63.35,63.94,62.88,63.19
4/15/2021,62.83,63.57,62.53,63.46
4/14/2021,60.44,63.44,60.38,63.15
4/13/2021,59.64,60.59,59.64,60.18
4/12/2021,59.35,60.77,58.73,59.7
4/9/2021,59.76,59.95,59.1,59.32
4/8/2021,59.52,59.93,58.82,59.6
4/7/2021,59.26,60.04,58.12,59.77
4/6/2021,58.8,60.9,58.62,59.33
4/5/2021,61.5,61.5,57.63,58.65
4/1/2021,59.49,61.75,58.86,61.45
3/31/2021,60.45,61.17,58.85,59.16
3/30/2021,61.96,62.27,59.94,60.55
3/29/2021,60.93,61.77,59.41,61.56
3/26/2021,58.48,61.36,58.32,60.97
3/25/2021,60.8,60.86,57.44,58.56
3/24/2021,57.4,61.34,57.29,61.18
3/23/2021,61.28,61.35,57.25,57.76
3/22/2021,61.6,62.04,60.35,61.56
3/19/2021,59.65,61.8,59.01,61.44
3/18/2021,64.44,64.88,58.28,60.06
3/17/2021,64.75,65.34,63.6,64.6
3/16/2021,65.33,65.43,63.8,64.8
3/15/2021,65.56,66.4,64.13,65.39
3/12/2021,65.96,66.24,65.41,65.61
3/11/2021,64.7,66.21,64.54,66.02
3/10/2021,63.84,64.96,63.13,64.44
3/9/2021,64.73,65.98,63.63,64.01
3/8/2021,66.68,67.98,64.57,65.05
3/5/2021,64.16,66.42,63.82,66.09
3/4/2021,61.08,64.86,60.52,63.83
3/3/2021,59.55,61.99,59.24,61.28
3/2/2021,60.23,61.21,59.38,59.75
3/1/2021,61.95,62.92,59.96,60.64
2/26/2021,63.46,63.57,61.34,61.5
2/25/2021,63.39,63.81,62.65,63.53
2/24/2021,61.29,63.51,60.97,63.22
2/23/2021,62.16,63,60.67,61.67
2/22/2021,58.93,62.22,58.82,61.7
2/19/2021,60.18,60.32,58.6,59.26
2/18/2021,61.71,62.29,59.81,60.53
2/17/2021,60.24,61.73,59.43,61.14
2/16/2021,60.19,60.33,59.33,60.05
2/12/2021,57.94,59.82,57.41,59.47
2/11/2021,58.4,58.71,57.84,58.24
2/10/2021,58.45,58.91,58.08,58.68
2/9/2021,58.11,58.62,57.27,58.36
2/8/2021,57.06,58.14,57,57.97
2/5/2021,56.46,57.29,56.43,56.85
2/4/2021,55.96,56.58,55.3,56.23
2/3/2021,55.05,56.33,54.81,55.69
2/2/2021,53.48,55.26,53.45,54.76
2/1/2021,51.99,53.74,51.64,53.55
1/29/2021,52.15,53.25,51.93,52.2
1/28/2021,52.65,53.58,52.04,52.34
1/27/2021,52.76,53.3,51.85,52.85
1/26/2021,52.91,53.25,52.29,52.61
1/25/2021,52.17,52.95,51.82,52.77
1/22/2021,53.1,53.16,51.44,52.27
1/21/2021,52.93,53.41,52.75,53.13
1/20/2021,53.06,53.83,52.83,53.31
1/19/2021,52.15,53.18,52.15,52.98
1/15/2021,53.8,53.83,51.83,52.36
1/14/2021,52.84,53.75,52.24,53.57
1/13/2021,53.31,53.93,52.58,52.91
1/12/2021,52.18,53.45,52.07,53.21
1/11/2021,52.58,52.7,51.5,52.25
1/8/2021,50.93,52.75,50.81,52.24
1/7/2021,50.53,51.28,50.39,50.83
1/6/2021,49.82,50.94,49.48,50.63
1/5/2021,47.38,50.2,47.24,49.93
1/4/2021,48.4,49.83,47.31,48.52
12/31/2020,48.35,48.58,47.77,48.52
12/30/2020,48.13,48.66,47.61,48.4
12/29/2020,47.72,48.35,47.68,48
12/28/2020,48.23,48.96,47.5,47.62
12/24/2020,48.09,48.62,47.56,48.23
12/23/2020,46.79,48.5,46.16,48.12
12/22/2020,47.93,47.96,46.6,47.02
12/21/2020,49.26,49.31,46.25,47.97
12/18/2020,48.57,49.43,48.27,49.24
12/17/2020,47.85,48.59,47.81,48.36
12/16/2020,47.6,47.94,47.17,47.82
12/15/2020,46.99,47.73,46.54,47.62
12/14/2020,46.73,47.44,45.69,46.99
12/11/2020,46.97,47.29,46.34,46.57
12/10/2020,45.69,47.74,45.52,46.78
12/9/2020,45.6,46.24,44.95,45.52
12/8/2020,45.66,45.93,45.14,45.6
12/7/2020,46.15,46.54,45.36,45.76
12/4/2020,45.64,46.68,45.61,46.26
12/3/2020,44.99,45.84,44.66,45.64
12/2/2020,44.38,45.92,43.92,45.28
12/1/2020,45.08,45.7,44.12,44.55
11/30/2020,45.34,45.8,44.42,45.34
11/27/2020,44.9,45.71,44.55,45.53
11/25/2020,44.82,46.26,44.73,45.71
11/24/2020,42.84,45.2,42.82,44.91
11/23/2020,42.46,43.36,42.29,43.06
11/20/2020,41.88,42.54,41.61,42.42
11/19/2020,41.87,42.15,41.26,41.9
11/18/2020,41.55,42.68,41.3,42.01
11/17/2020,41.44,41.69,40.57,41.43
11/16/2020,40.17,42.09,40.15,41.34
11/13/2020,40.94,40.94,40.06,40.13
11/12/2020,41.47,42.19,40.87,41.12
11/11/2020,41.79,43.06,41.32,41.45
11/10/2020,39.91,41.84,39.41,41.36
11/9/2020,37.34,41.33,37.16,40.29
11/6/2020,38.54,38.61,37.06,37.14
11/5/2020,39.17,39.35,38.27,38.79
11/4/2020,38.15,39.25,37.26,39.15
11/3/2020,37.03,38.32,36.57,37.66
11/2/2020,35.24,37.15,33.64,36.81
10/30/2020,36.07,36.6,35.21,35.79
10/29/2020,37.39,37.76,34.92,36.17
10/28/2020,38.97,39.01,36.97,37.39
10/27/2020,38.59,39.83,38.51,39.57
10/26/2020,39.69,39.74,38.28,38.56
10/23/2020,40.61,40.92,39.57,39.85
10/22/2020,40.04,41.02,39.71,40.64
10/21/2020,41.22,41.59,39.78,40.03
10/20/2020,40.93,41.9,40.46,41.7
10/19/2020,40.92,41.46,40.77,41.06
10/16/2020,41.16,41.3,40.34,41.12
10/15/2020,41.13,41.29,39.22,40.96
10/14/2020,40.19,41.16,39.82,41.04
10/13/2020,39.53,40.53,39.35,40.2
10/12/2020,40.4,40.45,39.04,39.43
10/9/2020,41.31,41.47,40.38,40.6
10/8/2020,39.99,41.33,39.76,41.19
10/7/2020,39.83,40.35,39.28,39.95
10/6/2020,39.35,40.86,39.1,40.67
10/5/2020,37,39.72,37,39.22
10/2/2020,38.6,38.65,36.63,37.05
10/1/2020,39.9,40.47,37.61,38.72
9/30/2020,39.16,40.37,38.68,40.22
9/29/2020,40.58,40.7,38.41,39.29
9/28/2020,40.07,40.8,39.78,40.6
9/25/2020,40.15,40.64,39.71,40.25
9/24/2020,39.6,40.37,39.12,40.31
9/23/2020,39.76,40.75,39.26,39.93
9/22/2020,39.84,40.27,39.19,39.8
9/21/2020,41.19,41.49,38.87,39.54
9/18/2020,40.97,41.49,40.3,41.11
9/17/2020,40.19,41.22,39.42,40.97
9/16/2020,38.35,40.34,38.35,40.16
9/15/2020,37.28,38.57,37.06,38.28
9/14/2020,37.32,37.68,36.82,37.26
9/11/2020,37.01,37.82,36.67,37.33
9/10/2020,37.8,38.18,36.93,37.3
9/9/2020,36.79,38.45,36.16,38.05
9/8/2020,39.13,39.33,36.13,36.76
9/4/2020,41.25,41.87,39.35,39.77
9/3/2020,41.63,41.79,40.22,41.37
9/2/2020,43.02,43.21,41.23,41.51
9/1/2020,42.83,43.43,42.72,42.76
8/31/2020,42.91,43.57,42.56,42.61
8/28/2020,42.98,43.42,42.69,42.97
8/27/2020,43.45,43.5,42.36,43.04
8/26/2020,43.39,43.78,43,43.39
8/25/2020,42.36,43.57,42.31,43.35
8/24/2020,42.48,42.89,42.23,42.62
8/21/2020,42.75,42.96,41.46,42.34
8/20/2020,42.95,42.98,41.63,42.82
8/19/2020,42.81,43.21,42.55,43.11
8/18/2020,42.79,42.99,42.11,42.89
8/17/2020,42.24,42.97,41.8,42.89
8/14/2020,42.33,42.57,41.62,42.01
8/13/2020,42.57,42.84,42.09,42.24
8/12/2020,41.62,42.9,41.53,42.67
8/11/2020,41.98,42.94,41.48,41.61
8/10/2020,41.5,42.33,41.17,41.94
8/7/2020,41.97,42.22,41.06,41.22
8/6/2020,42.19,42.65,41.61,41.95
8/5/2020,41.56,43.52,41.47,42.19
8/4/2020,40.78,42.08,40.14,41.7
8/3/2020,40.39,41.24,39.58,41.01
7/31/2020,40.34,40.55,39.66,40.27
7/30/2020,41.32,41.39,38.72,39.92
7/29/2020,41.13,41.57,40.93,41.27
7/28/2020,41.65,41.93,40.85,41.04
7/27/2020,41.26,41.82,40.48,41.6
7/24/2020,41.06,41.67,40.66,41.29
7/23/2020,41.95,42.36,40.83,41.07
7/22/2020,41.54,42.03,41.14,41.9
7/21/2020,40.8,42.51,40.74,41.92
7/20/2020,40.77,41.02,39.97,40.92
7/17/2020,40.9,41.05,40.18,40.75
7/16/2020,40.97,41.18,40.52,40.75
7/15/2020,40.55,41.26,40.08,41.2
7/14/2020,39.6,40.57,39.07,40.29
7/13/2020,40.35,40.72,39.47,40.1
7/10/2020,39.58,40.77,38.54,40.55
7/9/2020,40.87,40.99,39.27,39.62
7/8/2020,40.48,41.08,40.3,40.9
7/7/2020,40.68,40.95,39.9,40.62
7/6/2020,40.31,41.08,40.15,40.63
7/2/2020,39.78,40.74,39.46,40.65
7/1/2020,39.84,40.58,39.05,39.82
6/30/2020,39.64,40.08,38.85,39.27
6/29/2020,37.96,39.89,37.5,39.7
6/26/2020,39.09,39.35,37.79,38.49
6/25/2020,38.05,39.23,37.08,38.72
6/24/2020,39.99,40.54,37.31,38.01
6/23/2020,40.68,41.63,39.76,40.37
6/22/2020,39.18,40.7,39.12,40.46
6/19/2020,38.85,40.5,38.4,39.75
6/18/2020,37.74,38.97,37.11,38.84
6/17/2020,37.93,38.75,37.21,37.96
6/16/2020,37.05,39.06,36.38,38.38
6/15/2020,36.03,37.26,34.36,37.12
6/12/2020,36.26,36.99,34.48,36.26
6/11/2020,39.09,39.09,35.41,36.34
6/10/2020,38.5,39.91,37.73,39.6
6/9/2020,38.22,39.1,37.07,38.94
6/8/2020,39.41,40.44,37.96,38.19
6/5/2020,37.33,39.68,37.05,39.55
6/4/2020,36.76,37.62,36.38,37.41
6/3/2020,36.86,38.18,35.88,37.29
6/2/2020,35.56,37.06,35.28,36.81
6/1/2020,35.21,35.9,34.27,35.44
5/29/2020,33.68,35.77,32.36,35.49
5/28/2020,32.1,34.21,31.14,33.71
5/27/2020,34.14,34.32,31.75,32.81
5/26/2020,33.79,34.81,33.38,34.35
5/22/2020,33.95,34,30.72,33.25
5/21/2020,33.53,34.66,33.26,33.92
5/20/2020,31.89,33.78,31.56,33.49
5/19/2020,32.39,32.91,31.13,31.96
5/18/2020,29.81,33.1,29.55,31.65
5/15/2020,28.02,29.82,27.53,29.52
5/14/2020,25.97,28.27,25.56,27.88
5/13/2020,25.8,26.96,25.25,25.68
5/12/2020,25.39,26.87,25.15,26.33
5/11/2020,24.49,25.58,23.67,24.14
5/8/2020,23.35,24.99,23.26,24.74
5/7/2020,24.09,26.74,22.94,23.55
5/6/2020,25.52,26.08,22.58,23.99
5/5/2020,21.24,25.49,21.13,24.56
5/4/2020,19.11,21.42,18.05,20.39
5/1/2020,19.04,20.48,18.07,19.78
4/30/2020,15.64,19.44,15.45,18.84
4/29/2020,13.35,16.78,12.67,15.06
4/28/2020,12.96,13.69,10.07,12.34
4/27/2020,16.84,16.98,11.88,12.78
4/24/2020,16.78,17.97,15.64,16.94
4/23/2020,14.2,18.26,13.35,16.5
4/22/2020,13.12,16.2,10.26,13.78
4/21/2020,21.32,22.58,6.5,11.57
4/20/2020,24.76,24.92,20.19,20.43
4/17/2020,26.42,26.78,24.57,25.03
4/16/2020,20.15,20.53,19.42,19.87
4/15/2020,20.72,20.89,19.2,19.87
4/14/2020,22.36,23.08,19.95,20.11
4/13/2020,24.6,24.74,22.03,22.41
4/9/2020,26.28,28.36,22.57,22.76
4/8/2020,24.3,26.45,23.74,25.09
4/7/2020,26.34,27.24,23.54,23.63
4/6/2020,26.09,28.24,25.28,26.08
4/3/2020,24.81,29.13,23.52,28.34
4/2/2020,21.22,27.39,20.76,25.32
4/1/2020,20.1,21.55,19.9,20.31
3/31/2020,20.23,21.89,20.01,20.48
3/30/2020,20.93,20.93,19.27,20.09
3/27/2020,23.29,23.44,20.88,21.51
3/26/2020,24.25,24.65,22.38,22.6
3/25/2020,24.37,25.24,22.91,24.49
3/24/2020,23.87,25.16,23.09,24.01
3/23/2020,22.52,24.07,20.8,23.36
3/20/2020,25.59,28.49,22.39,22.63
3/19/2020,22.82,28.28,21.77,25.91
3/18/2020,26.94,27.22,20.06,20.37
3/17/2020,28.69,30.3,26.63,26.95
3/16/2020,33.75,33.75,28.03,28.7
3/12/2020,33.07,33.63,30.02,31.5
3/11/2020,34.62,36.35,32.56,32.98
3/10/2020,30.37,35.02,30.2,34.36
3/9/2020,32.87,34.88,27.34,31.13
3/6/2020,46.09,46.38,41.05,41.28
3/5/2020,47.13,47.57,45.65,45.9
3/4/2020,46.94,48.41,46.65,46.78
3/3/2020,47.72,48.66,46.47,47.18
3/2/2020,43.7,47.56,43.32,46.75
2/28/2020,46.49,47.03,43.9,47.09
2/27/2020,48.63,48.78,45.88,47.09
2/26/2020,50.08,50.44,48.3,48.73
2/25/2020,51.37,52.02,49.69,49.9
2/24/2020,52.6,52.64,50.45,51.43
2/21/2020,53.74,53.86,52.55,53.38
2/20/2020,53.7,54.66,53.44,53.88
2/19/2020,52.36,53.87,52.16,53.49
2/18/2020,52.4,52.45,51.15,52.29
2/14/2020,51.51,52.34,51.32,52.05
2/13/2020,51.72,51.96,50.6,51.42
2/12/2020,49.96,51.73,49.95,51.17
2/11/2020,49.61,50.69,49.58,49.94
2/10/2020,50.12,50.49,49.42,49.57
2/7/2020,51.11,51.48,50.09,50.32
2/6/2020,51.17,52.2,50.24,50.95
2/5/2020,49.51,51.88,49.47,50.75
2/4/2020,49.94,51.55,49.31,49.61
2/3/2020,51.01,51.97,49.8,50.11
1/31/2020,52.92,53.36,50.97,51.56
1/30/2020,53.09,53.2,51.66,52.14
1/29/2020,53.97,54.37,52.81,53.33
1/28/2020,52.77,54.06,52.68,53.48
1/27/2020,53.7,53.71,52.13,53.14
1/24/2020,55.69,55.95,53.85,54.19
1/23/2020,56.11,56.27,54.77,55.59
1/22/2020,58.26,58.38,56.03,56.74
1/21/2020,58.82,58.9,57.71,58.38
1/17/2020,58.61,59,58.31,58.58
1/16/2020,58.1,58.87,57.56,58.52
1/15/2020,58.2,58.36,57.36,57.81
1/14/2020,58.03,58.72,57.72,58.23
1/13/2020,59.04,59.27,57.91,58.08
1/10/2020,59.61,59.78,58.85,59.04
1/9/2020,59.99,60.31,58.66,59.56
1/8/2020,62.84,65.65,59.15,59.61
1/7/2020,62.91,63.15,62.11,62.7
1/6/2020,63.71,64.72,62.64,63.27
1/3/2020,61.18,64.09,61.13,63.05
1/2/2020,61.6,61.6,60.64,61.18
