Date,Open,High,Low,Close
8/19/2020,280.32,277.05,277.05,277.05
8/18/2020,284.04,280.29,280.29,280.29
8/17/2020,286.84,285.18,285.18,285.18
8/14/2020,284.24,286.99,286.99,286.99
8/13/2020,290.04,284.31,284.31,284.31
8/12/2020,287.09,290.07,290.07,290.07
8/11/2020,289.3,288.55,288.55,288.55
8/10/2020,280.6,289.24,289.24,289.24
8/7/2020,280.35,280.59,280.59,280.59
8/6/2020,282.41,280.45,280.45,280.45
8/5/2020,279.7,282.46,282.46,282.46
8/4/2020,272.81,279.51,279.51,279.51
8/3/2020,271.95,272.81,272.81,272.81
7/31/2020,273.58,272.09,272.09,272.09
7/30/2020,285.49,273.99,273.99,273.99
7/29/2020,279.74,285.7,285.7,285.7
7/28/2020,284.69,279.73,279.73,279.73
7/27/2020,284.08,284.71,284.71,284.71
7/24/2020,285.79,284.11,284.11,284.11
7/23/2020,286.37,285.79,285.79,285.79
7/22/2020,290.24,286.39,286.39,286.39
7/21/2020,273.55,290.28,290.28,290.28
7/20/2020,278.21,273.46,273.46,273.46
7/17/2020,282.41,278.27,278.27,278.27
7/16/2020,283.88,282.57,282.57,282.57
7/15/2020,278.61,284.02,284.02,284.02
7/14/2020,268.79,278.56,278.56,278.56
7/13/2020,270.33,268.87,268.87,268.87
7/10/2020,261.81,270.32,270.32,270.32
7/9/2020,275.17,261.81,261.81,261.81
7/8/2020,275.46,275.17,275.17,275.17
7/7/2020,284.51,275.46,275.46,275.46
7/6/2020,283.46,284.51,284.51,284.51
7/2/2020,280.3,283.46,283.46,283.46
7/1/2020,287.46,280.3,280.3,280.3
6/30/2020,281.26,287.46,287.46,287.46
6/29/2020,277.26,281.26,281.26,281.26
6/26/2020,287.34,277.3,277.3,277.3
6/25/2020,281.96,287.39,287.39,287.39
6/24/2020,298.45,281.97,281.97,281.97
6/23/2020,298.32,298.5,298.5,298.5
6/22/2020,296.39,298.27,298.27,298.27
6/19/2020,301.45,296.4,296.4,296.4
6/18/2020,297.89,301.45,301.45,301.45
6/17/2020,307.99,297.89,297.89,297.89
6/16/2020,299.54,307.99,307.99,307.99
6/15/2020,299.28,299.54,299.54,299.54
6/12/2020,291.39,299.28,299.28,299.28
6/11/2020,321.81,291.39,291.39,291.39
6/10/2020,338.46,321.81,321.81,321.81
6/9/2020,351.06,338.46,338.46,338.46
6/8/2020,336.52,351.06,351.06,351.06
6/5/2020,313.17,336.52,336.52,336.52
6/4/2020,313.65,313.17,313.17,313.17
6/3/2020,304.37,313.65,313.65,313.65
6/2/2020,296.5,304.37,304.37,304.37
6/1/2020,291.59,296.5,296.5,296.5
5/29/2020,292.04,291.59,291.59,291.59
5/28/2020,300.79,292.04,292.04,292.04
5/27/2020,297.34,300.79,300.79,300.79
5/26/2020,288.94,297.34,297.34,297.34
5/22/2020,290.88,288.94,288.94,288.94
5/21/2020,295.26,290.88,290.88,290.88
5/20/2020,284.4,295.26,295.26,295.26
5/19/2020,292.87,284.4,284.4,284.4
5/18/2020,272.31,292.87,292.87,292.87
5/15/2020,273.07,272.31,272.31,272.31
5/14/2020,270.52,273.07,273.07,273.07
5/13/2020,282.93,270.52,270.52,270.52
5/12/2020,289.78,282.93,282.93,282.93
5/11/2020,294.75,289.78,289.78,289.78
5/8/2020,282.49,294.75,294.75,294.75
5/7/2020,275.67,282.49,282.49,282.49
5/6/2020,283.12,275.67,275.67,275.67
5/5/2020,282.38,283.12,283.12,283.12
5/4/2020,272.28,282.38,282.38,282.38
5/1/2020,289.65,272.28,272.28,272.28
4/30/2020,296.28,289.65,289.65,289.65
4/29/2020,275.99,296.28,296.28,296.28
4/28/2020,270.07,275.99,275.99,275.99
4/27/2020,264.51,270.07,270.07,270.07
4/24/2020,263.96,264.51,264.51,264.51
4/23/2020,256.24,263.96,263.96,263.96
4/22/2020,247.38,256.24,256.24,256.24
4/21/2020,251.6,247.38,247.38,247.38
4/20/2020,260.17,251.6,251.6,251.6
4/17/2020,235.59,260.17,260.17,260.17
4/16/2020,245.34,235.59,235.59,235.59
4/15/2020,257.37,245.34,245.34,245.34
4/14/2020,258.57,257.37,257.37,257.37
4/13/2020,259.63,258.57,258.57,258.57
4/9/2020,262.46,259.63,259.63,259.63
4/8/2020,245.9,262.46,262.46,262.46
4/7/2020,241.07,245.9,245.9,245.9
4/6/2020,229.26,241.07,241.07,241.07
4/3/2020,232.37,229.26,229.26,229.26
4/2/2020,213.04,232.37,232.37,232.37
4/1/2020,223.4,213.04,213.04,213.04
3/31/2020,219.81,223.4,223.4,223.4
3/30/2020,217.56,219.81,219.81,219.81
3/27/2020,233.76,217.56,217.56,217.56
3/26/2020,220.02,233.76,233.76,233.76
3/25/2020,210.56,220.02,220.02,220.02
3/24/2020,181.03,210.56,210.56,210.56
3/23/2020,193.93,181.03,181.03,181.03
3/20/2020,192.08,193.93,193.93,193.93
3/19/2020,179.94,192.08,192.08,192.08
3/18/2020,209.92,179.94,179.94,179.94
3/17/2020,208.42,209.92,209.92,209.92
3/16/2020,208.41,208.41,208.41,208.41
3/13/2020,221.94,241.29,241.29,241.29
3/12/2020,252.51,221.69,221.69,221.69
3/11/2020,267.28,252.77,252.77,252.77
3/10/2020,254.6,267.37,267.37,267.37
3/9/2020,317.15,254.65,254.65,254.65
3/6/2020,337.31,318.64,318.64,318.64
3/5/2020,349.97,337.59,337.59,337.59
3/4/2020,342.82,350.25,350.25,350.25
3/3/2020,353.71,342.64,342.64,342.64
3/2/2020,343.58,353.68,353.68,353.68
2/28/2020,339.18,343.53,343.53,343.53
2/27/2020,358.77,339.3,339.3,339.3
2/26/2020,369.97,358.94,358.94,358.94
2/25/2020,386.71,369.92,369.92,369.92
2/24/2020,405.73,386.7,386.7,386.7
2/21/2020,411,405.93,405.93,405.93
2/20/2020,411.86,411.11,411.11,411.11
2/19/2020,406.48,411.79,411.79,411.79
2/18/2020,409.62,406.42,406.42,406.42
2/14/2020,412.06,409.82,409.82,409.82
2/13/2020,414.79,413.15,413.15,413.15
2/12/2020,409.6,415.03,415.03,415.03
2/11/2020,404.94,409.47,409.47,409.47
2/10/2020,407.09,405.24,405.24,405.24
2/7/2020,411.54,408.55,408.55,408.55
2/6/2020,415.95,411.64,411.64,411.64
2/5/2020,400.99,415.97,415.97,415.97
2/4/2020,400.09,400.81,400.81,400.81
2/3/2020,405.46,400.02,400.02,400.02
1/31/2020,418.46,405.45,405.45,405.45
1/30/2020,415.03,418.79,418.79,418.79
1/29/2020,419.64,415.12,415.12,415.12
1/28/2020,417.91,419.59,419.59,419.59
1/27/2020,429.57,417.87,417.87,417.87
1/24/2020,434.61,429.71,429.71,429.71
1/23/2020,436.33,434.81,434.81,434.81
1/22/2020,440.29,436.39,436.39,436.39
1/21/2020,448.65,440.32,440.32,440.32
1/17/2020,451.75,448.77,448.77,448.77
1/16/2020,451.26,451.74,451.74,451.74
1/15/2020,454.24,451.21,451.21,451.21
1/14/2020,454.26,454.26,454.26,454.26
1/13/2020,453.88,454.25,454.25,454.25
1/10/2020,456.78,453.87,453.87,453.87
1/9/2020,453.23,456.79,456.79,456.79
1/8/2020,461.4,453.36,453.36,453.36
1/7/2020,462.33,461.39,461.39,461.39
1/6/2020,458.63,462.34,462.34,462.34
1/3/2020,460.46,458.77,458.77,458.77
1/2/2020,456.49,460.34,460.34,460.34
